generation,i,fitness,hash,mom_hash,dad_hash,values
7,104,593,5621889668255848648,-2008250097646204990,1206173774497807767,1  1  0  0  0  0  1  1  1  1  1  0  0  1  1  1  0  0  0  1  1  1  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  0  0  0  1  0  1  1  0  0  0  1  1  0  0  1  1  0  1  0  0  1  1  1  1  0  0
7,105,593,8840235555956589762,-2371527916821534278,4852582740110776371,1  0  0  1  1  1  1  1  0  0  1  1  1  0  0  0  0  1  1  0  1  0  0  1  1  0  0  0  1  0  1  1  1  0  0  1  0  0  1  1  0  1  0  1  0  1  0  1  0  1  0  1  0  0  1  1  0  1  1  1  0  1  1  1  1  0  0  1  0  1  1  0  0  1  0  0
7,106,592,7771423338992141806,1377365516985559906,8133852852809327232,1  0  1  1  1  0  1  1  1  0  1  0  0  1  1  1  0  0  0  1  1  0  1  1  0  1  0  1  0  1  1  0  0  1  0  0  0  1  1  1  1  0  0  0  1  0  1  0  1  0  1  1  0  0  1  0  1  0  0  1  1  1  1  1  0  0  0  1  1  1  0  0  1  0  0  0
7,107,592,-7135470374858268748,6596201965981309643,-1722440315656209911,1  0  1  0  0  1  1  0  1  1  1  0  1  1  0  0  0  1  0  1  1  1  0  0  1  0  1  1  1  0  0  0  0  0  1  1  1  1  0  0  1  1  0  1  1  0  0  1  0  1  1  0  0  0  0  1  0  1  0  1  1  0  0  0  0  0  0  1  1  1  0  0  1  1  1  0
7,108,592,7929648343654988983,7788231578546867210,-7725259388468900049,1  0  0  0  1  1  1  0  0  1  0  1  1  0  0  1  0  1  0  0  1  1  0  0  1  1  1  1  1  1  0  1  1  1  0  1  0  0  1  1  1  1  1  0  0  0  1  1  0  0  0  0  0  0  1  1  1  1  1  1  1  0  1  0  1  0  0  1  0  0  0  1  0  1  1  1
7,109,588,47036510796411003,-857461157375230677,861882946629827074,0  1  1  0  1  1  0  0  1  1  1  0  1  0  1  1  1  1  1  0  1  1  1  1  1  1  0  0  0  1  1  1  1  1  0  0  1  1  0  1  0  1  1  0  1  1  0  0  1  0  1  0  0  1  1  1  1  0  1  0  0  1  1  1  1  0  1  0  0  0  1  1  0  1  1  0
7,110,588,3431891301006528247,861882946629827074,-8493184981667564686,0  1  1  1  1  1  0  1  1  1  1  0  0  0  1  0  1  1  1  0  1  1  1  1  1  1  0  0  0  1  1  1  1  1  1  0  0  1  1  1  0  1  1  0  1  1  0  1  1  0  1  0  0  1  1  1  1  0  1  0  0  1  0  0  1  0  1  0  0  0  1  1  1  1  1  0
7,111,582,-1433262183281394920,-8016483652700223594,7006590201688350743,0  1  1  1  1  0  0  1  1  0  0  1  1  0  0  1  0  1  1  1  0  1  1  0  1  1  1  1  1  0  0  1  1  1  0  0  1  0  0  1  1  0  1  1  1  0  1  1  0  0  0  1  0  1  1  0  0  0  0  0  0  1  1  0  0  1  1  1  0  1  1  0  0  0  0  1
7,112,580,-7406525761780651436,-5095153421879437458,-8642982607249912563,1  1  1  1  0  0  0  0  0  1  1  0  0  1  0  0  0  1  0  0  1  0  1  1  1  1  0  1  1  0  1  0  0  0  1  1  1  0  0  1  1  1  0  1  1  1  1  0  0  0  0  0  1  1  1  0  0  0  0  1  1  1  1  1  0  1  0  0  1  0  1  1  1  1  0  0
7,113,579,837985533310467461,-3742376287324561526,-4934770705745685182,0  1  1  1  0  0  0  1  0  1  1  0  1  1  0  1  1  0  0  0  1  0  0  0  0  0  1  1  1  0  1  1  1  0  0  0  1  1  0  1  1  1  1  1  0  1  0  0  0  0  0  1  1  1  0  1  0  0  0  1  1  1  1  0  1  1  1  1  0  1  0  0  0  0  1  0
7,114,578,-1532743091595542889,-3810811189300851009,-8642982607249912563,0  0  0  1  0  0  0  1  1  1  1  1  1  1  1  1  0  0  0  0  1  1  0  1  1  1  1  1  1  0  1  1  1  1  1  1  1  1  1  0  0  0  1  0  1  1  1  1  0  0  1  0  1  0  0  1  0  1  0  0  1  0  1  0  0  0  1  1  1  1  0  1  0  0  1  0
7,115,578,213175375252228693,-7725259388468900049,7788231578546867210,0  0  0  0  1  1  1  1  1  0  1  0  0  0  1  1  1  1  1  0  1  0  1  1  0  0  1  1  0  1  1  1  1  0  0  1  1  1  0  1  0  1  0  1  1  0  0  1  0  0  1  1  1  0  0  1  0  0  0  1  1  0  0  0  1  0  0  1  1  1  1  1  0  1  1  0
7,116,575,4728556294744199827,21900935769322603,1148801104501395634,1  1  0  1  0  0  1  1  1  0  1  0  1  0  0  0  1  1  0  1  0  1  0  1  1  1  1  0  0  0  1  1  0  0  0  0  0  1  0  0  1  1  0  1  1  1  1  1  0  0  0  0  1  1  0  0  1  1  0  0  0  0  0  1  1  1  0  1  1  1  1  1  1  0  0  1
7,117,574,2331610174840409284,6776404950226895026,1589653394557522558,0  1  1  0  0  1  1  1  1  0  0  1  1  1  0  1  1  0  1  0  0  0  1  1  0  0  0  1  1  1  1  0  0  0  0  0  0  1  0  1  1  0  0  1  0  1  0  1  1  1  1  0  0  1  1  0  0  1  1  0  0  1  1  0  0  1  1  1  1  0  1  0  1  0  0  0
7,118,574,-4238156079750082560,861882946629827074,-8493184981667564686,0  1  1  1  0  1  1  1  1  0  0  1  1  1  1  1  1  0  0  1  1  0  1  0  1  0  0  0  1  0  1  1  0  0  0  1  1  0  1  0  1  1  1  0  1  0  0  1  1  0  1  0  0  1  0  1  0  0  0  0  1  1  0  0  1  1  1  0  0  1  1  1  0  1  1  1
7,119,573,4298907903929325555,-2371527916821534278,5537536150257997201,1  1  0  1  1  1  1  1  0  0  1  1  0  0  1  0  0  1  1  0  1  0  1  1  1  1  0  0  1  0  1  1  1  0  0  1  0  0  1  1  0  1  0  1  0  1  1  1  1  1  0  1  0  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  1  0  0  0  0  0
7,120,573,-7887869772893434510,7050884986837702415,1226088401359466990,1  1  0  0  1  1  1  0  0  1  0  0  1  0  0  1  1  1  1  1  1  1  0  1  0  1  1  1  1  0  1  0  0  1  1  1  0  0  0  1  1  1  1  0  1  1  0  1  0  0  0  0  1  0  0  0  0  1  1  1  1  0  1  0  0  0  1  1  1  0  1  1  1  1  0  0
7,121,573,-2015843518473493037,-7783726898550918780,1206173774497807767,1  1  1  0  0  0  1  0  1  0  1  1  0  1  0  0  0  1  1  0  0  0  1  1  1  0  1  1  0  0  0  0  1  0  1  0  1  1  1  1  1  0  1  0  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  1  1  1  0  0  0  0  0  0  1  1  0  1  0  0  1  0
7,122,571,4417626894978013678,2580812963201856264,-6183095335414149457,0  0  1  1  0  0  1  1  0  0  1  0  0  1  0  1  0  0  0  0  0  1  1  1  0  1  0  1  1  1  0  1  1  0  1  1  1  1  1  1  0  1  0  0  0  0  0  0  1  0  1  0  1  1  0  1  0  1  1  1  0  1  0  1  1  1  0  1  1  0  0  0  1  0  1  1
7,123,570,-503669082680854654,-8414055508891259773,918104185647995675,0  0  0  0  0  1  0  1  1  0  0  0  1  0  1  1  1  1  0  0  1  0  1  0  1  0  1  0  1  0  0  1  1  1  1  1  0  0  0  1  1  0  1  0  0  0  1  1  0  1  1  0  1  0  0  1  0  1  1  0  1  1  1  1  0  0  1  1  1  1  1  1  1  0  1  1
7,124,570,-7791163947013744827,1589653394557522558,-5250576877307211524,0  1  0  1  0  1  1  1  0  0  1  1  1  1  1  0  0  0  0  0  0  1  0  1  1  1  0  1  1  0  0  0  1  1  0  1  0  0  1  1  1  0  1  0  0  1  0  1  1  0  0  1  1  0  1  0  0  1  1  1  1  0  1  0  0  1  0  0  0  1  1  1  0  1  1  1
7,125,568,-4452666535281612141,3614688012712730539,5702372540102154460,1  1  0  1  1  1  0  1  1  0  1  1  1  1  0  0  1  0  0  1  1  0  0  1  0  1  0  1  0  0  1  0  0  1  1  0  0  0  1  0  1  0  0  0  1  1  1  0  1  1  1  1  0  0  0  1  1  1  0  1  1  1  0  1  0  0  0  0  1  1  0  1  0  0  0  1
7,126,567,9014182313110304369,1737159180840904249,-7904116821705528447,0  0  0  0  0  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  0  0  0  1  1  0  1  1  0  1  1  1  1  1  0  1  1  0  0  1  0  1  0  0  0  0  1  0  1  1  0  0  1  1  0  1  0  1  0  1  1  0  1  0  1  0  0  0  1  0  1  1  0  1  0  1
7,127,567,5555204507033511719,6332918048259053940,-780044726656085118,0  0  1  0  1  1  0  0  1  0  1  0  1  1  0  1  1  1  0  1  1  1  0  0  0  1  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  0  1  0  1  0  1  1  1  1  0  1  0  0  1  0  1  0  1  1  0  0  1  0  1  1  0  1  0  1  0  0  0  0  0  0
7,128,567,5849315222426298004,4881335074650915412,-6671592796497757817,0  1  1  0  0  0  0  1  1  0  0  0  1  0  1  1  1  1  1  1  0  1  0  0  0  1  1  0  0  1  0  0  1  0  1  1  1  1  1  1  1  0  0  1  0  1  1  1  1  1  0  0  1  0  0  0  0  1  1  1  1  1  1  0  1  0  1  1  0  0  1  0  0  0  0  1
7,129,563,869570114247278014,1985081056003318062,-780044726656085118,0  0  1  0  0  1  1  0  0  0  1  0  0  0  0  1  0  1  0  1  1  1  0  1  0  1  1  0  0  1  0  0  0  0  1  1  0  1  1  1  0  1  1  1  0  1  0  0  0  1  1  1  1  0  0  1  0  0  0  1  1  0  1  0  1  1  1  0  1  1  0  0  1  1  1  1
7,130,562,6953680776335617771,6332918048259053940,-780044726656085118,0  0  1  0  1  0  0  0  1  0  1  0  1  1  0  1  1  1  0  1  0  1  0  1  1  1  0  1  0  1  1  1  1  0  0  1  1  0  0  0  0  0  1  0  1  0  1  1  1  1  0  1  1  0  1  0  1  1  1  1  0  0  0  0  0  1  0  1  1  1  0  0  1  1  1  0
7,131,559,-7603437548187575880,5596377493001301204,8011090339458264010,1  0  0  0  1  0  0  1  1  1  1  1  1  1  0  1  1  0  1  0  1  1  1  1  1  0  0  1  1  1  1  0  0  1  0  0  0  0  1  0  1  1  1  0  1  1  0  1  0  1  1  1  0  0  0  0  0  1  0  1  0  0  1  1  1  0  0  0  0  0  1  0  0  1  0  0
7,132,558,7485245334233353929,6776404950226895026,1589653394557522558,1  1  1  1  0  0  1  0  1  0  1  0  0  1  1  0  1  1  0  1  1  0  0  0  0  1  1  1  1  0  1  0  1  0  0  0  1  1  0  1  0  1  1  0  1  1  0  1  1  1  0  0  0  0  0  0  1  0  0  1  0  0  1  0  0  1  1  0  1  1  0  0  0  1  1  0
7,133,555,-7354840301620768975,-4988090059015646233,-2590058948648990771,1  1  1  1  1  1  1  1  1  0  1  1  0  1  0  1  1  1  0  1  1  0  0  0  0  1  0  1  1  0  0  1  0  1  1  0  0  0  1  0  1  0  0  0  0  0  1  1  1  1  1  1  1  1  0  0  0  0  0  1  0  0  0  1  1  0  1  0  1  0  0  1  1  1  0  0
7,134,550,4137485566815693330,5948701181468724024,-857461157375230677,1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  0  1  1  1  1  1  0  1  1  0  0  1  1  0  1  1  1  0  1  0  1  0  0  1  1  0  0  1  1  1  0  1  1  0  1  0  1  0  0  0  0  1  0  0  0  0  0  0  1  1  0  0  1  0  0  1  0  1  0  1  1
7,135,548,7579110650581583302,1589653394557522558,-5250576877307211524,0  0  1  0  0  1  1  1  1  1  1  0  0  0  0  1  0  0  0  0  0  0  1  1  0  0  0  1  1  1  0  0  0  0  0  1  0  1  0  1  1  1  0  0  0  1  0  1  1  1  1  0  0  1  1  0  1  1  1  0  0  1  1  0  0  1  1  1  1  1  1  0  1  0  0  0
7,136,547,-7283935620761912022,-8016483652700223594,7006590201688350743,0  1  1  1  1  0  0  1  1  0  0  0  0  0  0  1  0  1  1  1  1  1  1  0  1  0  1  0  1  0  0  1  1  0  0  1  1  0  1  1  0  0  1  1  0  0  1  0  0  1  1  1  1  0  0  0  0  0  1  1  1  0  1  0  1  0  0  1  0  1  1  0  1  1  1  1
7,137,539,-3363733806630260859,-3846455335657103652,4263218388833565156,0  1  0  0  0  0  0  0  1  1  0  0  0  1  0  0  1  1  1  1  1  1  0  1  1  0  1  0  1  0  1  1  0  0  0  1  1  0  0  1  1  1  0  1  1  0  0  0  1  1  1  1  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  0  1  1  0  1  1  0  1
7,138,537,7982086614682417042,-8098315828988643776,3715452158220939628,1  1  1  1  1  0  0  1  0  0  1  1  1  0  0  0  1  0  1  0  1  1  1  0  1  1  0  0  1  0  1  0  0  1  0  1  0  0  1  1  0  1  0  0  1  1  0  1  0  1  1  1  0  1  0  0  0  1  1  1  0  1  1  1  1  0  1  1  0  0  1  0  0  0  0  0
7,139,536,2499790150182946184,5596377493001301204,8011090339458264010,0  0  1  1  1  0  1  1  1  0  1  0  1  1  0  0  0  1  0  1  0  0  0  1  1  1  0  1  1  1  0  0  0  1  1  1  0  0  1  1  0  0  1  0  0  0  0  1  1  1  1  1  0  0  1  0  1  1  0  0  0  1  0  0  1  0  1  0  1  0  1  0  1  1  0  0
7,140,533,-8906261995338748106,-8098315828988643776,6814386584452555381,1  1  1  0  1  1  1  0  0  0  1  0  1  0  0  0  1  0  0  1  0  0  0  0  0  0  0  0  1  0  0  0  1  1  0  0  1  1  0  0  1  0  0  0  0  0  1  1  1  1  0  1  0  1  0  0  1  0  1  0  1  0  1  1  1  1  1  1  0  1  1  0  0  1  1  1
7,141,530,7912397649703016501,4319252426017024702,5654648816020336278,0  1  1  1  0  0  0  0  0  0  1  1  1  1  1  1  0  1  0  1  0  0  0  1  1  1  0  1  0  1  0  0  0  1  0  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  0  1  0  0  0  0  1  1  0  0  0  1  0  0  0  0  0  1  0  1  1  1  0  0  1  1
7,142,529,-5815413049486768523,-8560286928684557902,-8011588100742873123,0  0  0  0  0  1  1  0  1  1  0  0  0  0  0  1  1  1  1  1  1  0  0  1  1  0  1  1  0  0  1  1  1  1  0  1  1  1  1  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  1  1  0  1  0  1  1  0  1  0  1  0  0  1  1  1  1  1  1  1  1  0
7,143,526,6096001076340858775,-2935734053915139583,5978611584887134918,0  1  1  0  1  1  0  1  0  0  1  0  1  0  0  0  0  1  0  1  0  0  0  0  0  1  1  1  1  0  1  1  1  1  0  1  0  0  0  0  0  0  0  0  1  1  0  0  1  0  0  1  1  0  1  1  0  1  1  1  1  1  1  1  0  1  1  0  0  1  1  0  0  0  0  1
7,144,526,-2965352309343697557,-8098315828988643776,-6355995658265726408,0  0  1  1  1  1  1  0  0  1  0  1  1  0  0  1  0  0  0  1  1  0  0  0  1  0  0  1  1  0  0  1  0  1  1  1  0  0  1  0  1  1  0  1  0  0  1  1  1  0  1  0  1  1  1  1  0  0  0  0  1  1  0  1  1  0  1  1  1  0  0  1  1  0  0  1
7,145,525,2994247408904146640,-8426649315843109825,-780044726656085118,0  1  0  1  1  0  0  1  0  0  1  1  1  1  1  1  1  1  0  0  0  1  1  0  1  0  0  1  1  0  1  1  0  0  0  0  1  0  0  1  1  1  1  1  0  1  1  1  0  1  0  1  1  1  0  0  0  0  0  1  1  1  1  0  0  0  1  0  0  0  0  1  0  1  0  0
7,146,521,1834298241182322726,-2318336722200382768,-7729950259657753370,0  0  1  1  0  1  0  1  0  0  1  0  0  1  1  1  1  1  0  1  0  1  1  1  1  0  0  0  1  0  0  1  0  0  1  1  0  0  0  1  0  0  1  1  0  0  1  0  1  1  0  1  1  1  1  0  0  0  0  1  1  0  1  0  1  1  1  1  0  1  1  0  0  0  0  0
7,147,504,8220369395666585418,-2318336722200382768,-7729950259657753370,0  0  0  1  0  0  1  0  0  0  1  1  0  1  1  1  1  1  1  0  0  1  1  1  1  1  1  0  1  1  0  1  0  0  1  1  0  0  1  0  0  0  1  1  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  1  1  0  1  0  1  1  1  1  0  1  0  1  0  0  0  1
7,148,490,570379592529605658,-4609090893750673227,-8070440106976033014,0  0  1  0  0  1  1  1  0  1  1  0  0  0  0  1  1  1  0  0  0  1  0  0  0  0  1  1  1  0  0  1  0  0  1  1  1  0  0  1  1  0  0  1  1  1  0  0  1  0  0  0  1  0  1  0  1  1  0  0  1  0  1  0  1  1  0  0  0  0  0  0  0  0  0  1
7,149,457,4208944357364487346,2580812963201856264,5322637099209003228,0  0  0  0  0  0  1  0  0  1  1  0  0  1  0  1  0  0  1  0  0  1  1  1  0  1  0  0  1  0  0  0  1  0  1  1  1  1  0  1  1  0  0  0  0  0  0  0  1  1  0  0  1  1  0  1  0  0  1  0  0  1  0  0  1  1  0  1  1  1  0  0  1  0  1  1
8,0,761,-3093440653183351036,2111156116432511569,2977646731544408196,0  1  1  0  1  1  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  1  1  0  1  0  1  1  0  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  0  0  1  0  1  0  1  0  1  0  1  0  1  0  1  1  0  0  0  1  1  1  1  1  1  0  0  1  1  0  1
8,1,743,-7286580997905156987,4721024055847328554,8018936361056808999,1  0  1  1  1  1  1  1  0  1  0  1  1  1  1  1  1  1  0  0  1  1  0  0  1  1  1  1  1  0  1  0  1  1  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  0  1  1  0  0  0  1  1  1  0  1  1  1  0  1  1  0  0  1  0  1  0  0  0  1  1  1
8,2,742,-4512727784488515777,-7791163947013744827,-4208981442657609682,0  1  1  1  0  0  1  1  0  1  1  0  0  1  0  1  0  1  0  0  1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  0  1  1  1  1  0  0  0  1  1  1  1  1  1  1  1  0  0  0  1  0  0  0  1  1  1  1  1  0  0  1  1  1  1  1  0  0  1  1  1
8,3,734,3586634030290108460,-6065908691614545850,-4208981442657609682,0  1  1  1  0  0  1  1  0  1  1  0  1  1  0  1  0  1  0  0  1  1  1  0  0  1  0  1  1  1  1  1  1  0  1  1  0  1  1  1  1  0  0  1  1  1  1  1  1  1  1  1  1  0  0  1  0  0  0  1  1  1  1  1  0  0  0  0  1  1  1  1  0  1  1  1
8,4,726,2768451494011547873,-5984018599790864769,1123296390783264817,1  1  1  1  1  0  1  0  0  1  1  0  1  1  0  1  0  1  0  1  1  1  0  1  1  0  1  1  1  0  0  1  1  1  1  0  1  1  1  1  1  0  0  1  1  1  0  1  1  1  1  1  0  1  1  1  0  0  0  1  1  1  0  1  0  1  1  1  1  0  0  0  0  0  0  1
8,5,721,3429754854223033480,2992144946296165092,-4238156079750082560,0  1  1  1  0  1  1  1  1  0  1  0  1  0  0  0  1  1  0  0  0  0  0  1  1  1  0  0  0  1  0  0  0  1  1  1  0  1  0  1  1  0  0  0  1  0  1  1  0  1  1  1  0  0  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  0  1  1  1  1
8,6,704,-6458351255358801317,9186415883831955869,-2945428834624720685,1  0  1  0  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  0  1  1  1  1  0  1  1  0  0  0  0  1  1  1  1  0  0  0  1  1  0  0  0  1  1  0  1  0  1  1  1  1  0  0  0  0  1  1  1  1  1  0  1  1  0  1  1  0  1
8,7,702,-4199434550148699648,2719403547777889633,1123296390783264817,1  0  1  0  1  1  0  1  1  1  1  0  1  1  1  1  0  1  0  0  1  1  1  1  0  0  0  1  1  1  1  0  1  1  0  1  1  1  0  0  0  1  1  1  1  1  1  1  1  1  1  1  0  0  0  1  1  1  0  1  1  0  0  1  1  1  0  1  0  0  1  1  1  1  0  0
8,8,699,-8848977155965939738,374481237143193621,-5058307911522990384,1  0  1  0  1  1  0  1  1  1  1  1  1  1  0  1  1  0  0  1  1  1  1  1  0  1  0  0  0  1  0  0  0  0  1  1  0  1  1  1  1  0  0  1  0  0  1  1  0  1  1  0  1  0  1  1  0  1  1  1  1  0  1  0  0  1  1  1  1  1  1  0  1  1  0  1
8,9,691,810459953820683322,-8993288161511957543,4721024055847328554,1  1  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  0  1  1  1  1  0  0  0  0  1  0  0  1  1  1  1  1  0  1  0  0  0  0  1  1  0  1  1  0  0  0  1  0  1  0  1  0  1  0  1  1  1  0  1  0  1  0  0  0  0  1  1
8,10,688,-7085438904598675868,5352447767842311508,8018936361056808999,0  1  1  1  1  1  0  0  1  0  1  1  1  0  0  1  1  0  1  1  1  1  1  0  1  0  0  0  0  1  1  0  0  0  1  1  1  1  1  1  1  0  0  0  1  0  0  1  0  1  0  1  0  1  0  1  0  0  1  1  1  1  0  0  1  1  0  1  1  1  1  0  0  1  1  1
8,11,687,-2579794902398720479,-4375901507339547055,7470764217517026571,1  1  0  1  0  0  0  1  0  1  1  0  1  1  1  0  1  1  0  0  1  1  1  1  0  1  0  0  1  1  1  0  1  1  1  1  1  1  0  1  1  1  0  0  0  1  0  1  0  1  1  0  1  0  0  1  1  0  1  1  0  1  1  1  1  1  0  0  0  1  0  0  0  1  1  1
8,12,685,-1015491123770844365,3431891301006528247,-4208981442657609682,0  1  0  1  0  0  1  1  0  0  1  0  1  1  0  1  0  1  0  0  1  1  0  1  1  1  0  1  1  1  1  1  1  0  1  1  0  1  0  1  1  0  1  1  1  1  1  0  1  1  1  1  0  0  1  1  0  0  0  1  1  0  1  1  0  0  0  0  1  1  1  0  1  1  1  0
8,13,684,3988642032275267174,-4375901507339547055,7470764217517026571,1  1  1  1  0  0  0  1  1  0  1  0  1  1  1  0  0  1  1  0  1  1  1  1  0  1  1  0  1  1  1  0  1  0  1  1  0  1  0  1  1  1  0  0  0  0  0  1  1  1  1  0  1  0  0  1  0  1  0  1  0  1  1  1  0  1  0  0  0  1  0  0  1  1  1  1
8,14,682,-8417882530382763478,5352447767842311508,8018936361056808999,1  0  1  1  0  1  0  1  1  0  1  0  1  0  1  1  1  1  0  1  1  1  1  0  1  0  0  1  0  0  1  0  0  0  1  1  1  1  1  1  1  0  0  0  1  0  0  1  0  1  1  1  0  1  0  1  0  1  1  1  0  1  0  0  1  0  0  1  1  1  0  0  1  1  0  1
8,15,681,-1224612060763594878,-8647404600636375412,4137485566815693330,1  0  0  1  1  1  0  1  0  0  1  0  1  1  1  1  0  1  0  0  1  1  1  1  1  0  1  1  1  0  0  0  1  1  0  1  1  1  0  1  1  0  0  0  0  1  0  0  0  1  0  1  1  0  0  0  1  1  0  1  0  0  1  0  1  1  0  1  1  0  1  1  1  1  1  1
8,16,677,-1958399936230767553,-788441937755836071,-4785771957269711,0  0  0  1  1  1  0  1  1  0  1  1  1  1  0  0  0  1  0  0  0  0  1  0  1  1  1  1  1  1  1  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  1  1  1  0  0  0  0  1  1  1  0  0  1  1  1  0  1  0  0  1  0  1  0  1  0  0  1  1  0  1
8,17,676,592990986630721436,-1236404267766575456,1123296390783264817,1  1  0  0  1  1  1  1  1  1  1  0  1  1  1  1  0  1  0  0  1  1  1  0  0  0  1  1  1  1  1  1  1  0  0  1  1  1  0  0  1  1  1  1  0  0  1  1  1  1  1  1  0  0  0  1  1  1  0  0  1  0  0  1  1  1  0  1  0  0  1  1  1  1  0  0
8,18,676,-1216351174269298247,-4375901507339547055,7470764217517026571,1  0  1  1  0  0  1  0  0  0  0  1  1  1  1  1  0  1  0  1  1  0  0  1  1  0  1  1  1  1  0  1  0  1  1  0  1  1  1  0  1  0  0  1  1  1  1  1  0  1  1  1  0  1  1  1  0  0  0  1  1  1  0  1  0  1  1  1  1  0  0  0  1  0  0  0
8,19,675,191627529120130540,-2550356929605970620,-4208981442657609682,0  1  1  1  1  0  1  1  1  1  0  0  1  1  0  1  0  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  1  0  1  1  0  1  0  1  0  0  1  0  1  1  1  1  1  1  1  1  0  0  0  1  0  0  0  1  1  1  1  1  0  0  1  0  0  1  1  0  0  1  1  1
8,20,674,-2382708970703230799,-788441937755836071,6703535506638209100,0  1  0  1  1  1  0  1  1  1  0  1  0  1  0  0  0  1  1  1  1  0  1  1  1  0  1  1  1  1  1  1  1  1  1  0  1  0  0  1  1  0  1  0  1  1  1  1  1  0  0  0  0  1  1  1  0  0  1  1  0  1  1  0  0  1  0  1  0  1  0  0  1  0  0  1
8,21,673,-6696806700393774066,3545158253598932694,8516670019501126041,1  1  1  1  1  0  1  1  1  0  1  1  0  1  0  1  0  1  0  1  1  0  1  1  0  1  0  1  0  1  1  0  1  0  1  1  1  1  1  1  0  1  0  0  0  1  1  0  0  1  1  0  0  1  0  1  0  0  0  0  1  1  1  0  0  1  1  1  0  1  0  0  0  1  0  1
8,22,672,-1972115495138024089,-8147158103992682671,3545158253598932694,1  1  1  1  1  1  1  0  1  0  1  1  1  1  0  1  0  1  0  1  1  0  1  0  0  1  0  0  0  1  1  0  0  1  1  1  1  1  1  1  0  0  0  0  1  1  0  0  0  1  1  1  0  1  1  1  0  0  0  0  1  1  1  0  1  0  1  1  1  1  0  0  0  1  0  0
8,23,671,4581001320833759063,-1236404267766575456,107818698818644655,0  0  0  1  1  1  1  1  1  0  0  1  0  0  0  0  1  1  1  1  1  0  1  1  1  1  1  1  0  0  1  1  0  1  0  0  1  1  1  1  1  1  0  0  1  0  1  1  0  0  0  0  1  1  1  1  0  1  0  0  1  0  0  1  1  0  0  1  1  1  0  0  1  1  1  1
8,24,670,2794666214057433702,-1458879364481084769,-1883708994834546974,1  0  1  0  1  1  0  1  1  0  1  0  1  0  0  0  1  0  1  0  0  1  0  0  1  1  0  1  1  0  1  0  0  1  1  1  0  1  0  1  1  0  0  1  0  1  1  1  0  1  1  1  1  1  1  1  0  1  1  1  1  1  1  1  0  1  1  0  1  0  1  0  1  1  1  1
8,25,670,6653943887195792598,-6099609620716827758,-158801374278584861,1  0  0  0  1  1  1  1  0  0  1  0  1  0  0  0  0  1  0  0  1  1  0  0  1  1  1  1  1  1  0  1  0  0  0  1  0  0  1  1  1  0  1  1  0  1  1  1  0  1  0  0  0  1  0  1  0  1  1  1  1  1  1  0  1  1  0  1  0  1  1  1  1  1  1  1
8,26,669,6929279817525954630,5352447767842311508,8018936361056808999,0  1  1  1  0  1  1  1  1  0  1  1  1  0  1  1  1  1  0  1  0  1  1  0  1  0  0  0  0  0  1  0  0  0  1  1  1  1  1  1  1  0  0  0  1  0  0  1  1  1  0  0  0  1  0  1  0  1  1  0  1  1  0  0  1  1  0  1  1  1  1  1  1  1  0  0
8,27,666,8242611899127743819,2411835896409144423,374481237143193621,0  1  1  1  0  1  0  1  1  1  0  0  1  0  1  1  0  1  0  0  1  0  0  1  1  0  1  1  0  1  1  0  0  1  1  1  0  1  0  0  1  1  0  1  0  0  1  0  1  1  0  1  1  1  0  0  1  0  1  1  1  1  1  1  1  1  1  1  0  0  1  1  1  0  1  1
8,28,663,-2509997162448951701,5402908053531495149,5387205231012636554,0  0  1  1  1  0  1  0  1  0  1  1  1  1  0  1  1  1  0  0  1  1  0  0  1  1  1  0  0  1  0  0  1  0  1  0  0  1  0  1  1  1  0  1  0  0  0  0  0  1  1  1  0  0  1  1  0  0  0  0  1  0  1  1  1  1  0  1  1  1  1  0  1  1  0  1
8,29,663,2743839278842010764,5352447767842311508,8018936361056808999,0  1  1  1  0  1  0  0  1  0  1  1  1  0  1  1  1  1  0  1  1  1  1  0  1  0  0  0  0  1  1  0  0  0  0  1  1  1  1  1  1  0  0  0  1  0  0  1  1  1  1  1  0  1  0  0  0  1  1  0  1  1  0  0  1  1  0  1  1  1  1  0  1  1  0  1
